PNU,Year,Month,Price,DealArea,PblntfPclnd,RegstrSe,Lndcgr,LndpclAr,PrposArea1,PrposArea2,LadUseSittn,TpgrphHg,TpgrphFrm,RoadSide,PclndIndex,PclndChgRt,AcmtlPclndChgRt,LargeClPclndIndex,LargeClPclndChgRt,LargeClAcmtlPclndChgRt,PPI,CPI,MT1,MT1_500m,MT1_1000m,MT1_3000m,CS2,CS2_500m,CS2_1000m,CS2_3000m,PS3,PS3_500m,PS3_1000m,PS3_3000m,SC4,SC4_500m,SC4_1000m,SC4_3000m,AC5,AC5_500m,AC5_1000m,AC5_3000m,PK6,PK6_500m,PK6_1000m,PK6_3000m,OL7,OL7_500m,OL7_1000m,OL7_3000m,SW8,SW8_500m,SW8_1000m,SW8_3000m,BK9,BK9_500m,BK9_1000m,BK9_3000m,CT1,CT1_500m,CT1_1000m,CT1_3000m,AG2,AG2_500m,AG2_1000m,AG2_3000m,PO3,PO3_500m,PO3_1000m,PO3_3000m,AT4,AT4_500m,AT4_1000m,AT4_3000m,AD5,AD5_500m,AD5_1000m,AD5_3000m,FD6,FD6_500m,FD6_1000m,FD6_3000m,CE7,CE7_500m,CE7_1000m,CE7_3000m,HP8,HP8_500m,HP8_1000m,HP8_3000m,PM9,PM9_500m,PM9_1000m,PM9_3000m,LandUsePlans
4159036032200150002,2021,8,75540,32711.0,73700,Re2,Lc05,32711,A164,A200,Us720,Hg03,Fm05,Rs12,96,0.303,2.463,95.435,0.381,2.818,110.86,102.75,3026,0,0,0,759,0,2,60,624,0,1,20,624,0,1,4,2050,0,0,22,886,0,1,10,762,0,1,25,3218,0,0,0,868,0,1,19,696,0,1,3,770,0,1,74,2326,0,0,2,709,0,8,25,769,0,13,27,705,0,26,372,930,0,1,55,968,0,1,7,1240,0,0,6,UMZ100(1)/UQQ902(1)/UQQ902(3)/UBA200(1)/UQB100(1)
4159036028201150000,2018,1,33665,3416.0,28100,Re2,Lc05,3416,A171,A200,Us720,Hg03,Fm04,Rs12,83.927,0.309,0.309,82.185,0.261,0.261,102.52,98.106,3123,0,0,0,574,0,3,52,2214,0,0,11,2424,0,0,5,315,1,1,20,2128,0,0,10,240,2,4,24,3677,0,0,0,576,0,2,28,2007,0,0,3,285,1,7,72,2511,0,0,2,751,0,2,24,1272,0,0,30,200,15,29,379,327,4,6,50,2506,0,0,7,2085,0,0,5,UFM120(1)/UMZ100(1)/UQC001(1)/UFR100(1)/UQQ902(3)/UBA200(1)/UQB100(3)
4159036028200320001,2018,11,149862,5034.0,74300,Re2,Lc05,5034,A164,A200,Us720,Hg03,Fm07,Rs08,86.769,0.364,3.706,85.286,0.412,4.044,103.53,99.33,2883,0,0,1,679,0,4,39,1396,0,0,2,1400,0,0,2,1109,0,0,3,2481,0,0,3,836,0,4,22,4539,0,0,0,757,0,2,24,2631,0,0,1,149,4,10,85,2845,0,0,3,305,1,3,21,695,0,3,4,312,4,35,210,317,1,6,36,1837,0,0,5,2277,0,0,3,UMZ100(1)/UQT310(2)/UJD100(1)/UQQ902(3)/UQQ300(1)/UBA200(1)/UQB100(1)/UQN100(1)
4159036026104320005,2020,9,261169,12310.0,69700,Re1,Lc05,3126,A164,A200,Us720,Hg03,Fm04,Rs12,92.86,0.306,2.744,91.948,0.313,3.003,103.42,100.74,2125,0,0,1,341,1,9,43,788,0,1,3,788,0,1,2,1639,0,0,4,1103,0,0,1,1164,0,0,23,5254,0,0,0,347,1,5,35,1237,0,0,1,557,0,20,104,2149,0,0,5,331,1,2,18,1020,0,0,4,102,2,40,215,548,0,3,35,873,0,1,5,950,0,1,2,UMZ100(1)/UQQ902(1)/UBA200(1)/UQB100(1)
4159036026200550008,2017,4,32601,3075.0,32600,Re2,Lc05,3075,A171,A200,Us720,Hg03,Fm07,Rs12,81.522,0.433,1.422,80.037,0.324,1.009,101.48,97.442,2410,0,0,1,283,4,9,46,711,0,1,3,708,0,1,2,1869,0,0,4,676,0,1,2,1373,0,0,24,5598,0,0,0,284,2,4,36,1087,0,0,1,346,6,21,111,2457,0,0,5,446,1,2,18,1514,0,0,4,323,20,35,220,357,2,5,33,1220,0,0,5,467,1,1,3,UMZ100(1)/UQC001(1)/UQB200(3)/UQQ902(3)/UFM110(1)/UBA200(1)/UQB100(3)
4159036026100740023,2022,5,695612,4399.0,68700,Re1,Lc05,4399,A164,A200,Us720,Hg04,Fm05,Rs12,98.52,0.319,1.462,98.412,0.35,1.65,119.43,107.5,2623,0,0,1,157,1,7,40,1605,0,0,4,2184,0,0,3,1540,0,0,5,869,0,1,1,158,1,8,17,5632,0,0,0,459,1,5,32,924,0,1,1,142,3,16,102,2696,0,0,5,1120,0,0,25,691,0,1,4,299,3,25,204,732,0,3,27,1601,0,0,4,1119,0,0,3,UMZ100(1)/UQQ902(1)/UIA200(2)/UQS117(3)/UBA200(1)/UQB100(1)
4159036021106530000,2022,1,98322,4036.0,54000,Re1,Lc02,4036,A171,A200,Us610,Hg02,Fm03,Rs08,97.36,0.267,0.267,97.123,0.318,0.318,114.4,104.85,3537,0,0,0,532,0,5,36,1098,0,0,3,2270,0,0,2,954,0,1,3,1425,0,0,2,605,0,5,22,4853,0,0,0,537,0,2,28,1794,0,0,1,474,1,21,93,3612,0,0,0,337,1,2,20,1594,0,0,1,322,2,16,180,1229,0,0,23,2513,0,0,4,1021,0,0,3,UMZ100(1)/UBA200(1)/UEA110(1)/UQC001(1)
4159032028108400000,2013,3,66536,6064.0,48500,Re1,Lc02,6064,A171,A200,Us610,Hg02,Fm02,Rs10,75.371,0.2,0.383,74.702,0.101,0.167,105.26,92.952,4328,0,0,0,356,1,4,27,1252,0,0,2,1251,0,0,1,304,1,2,3,1779,0,0,2,347,1,4,18,5078,0,0,0,363,1,2,16,2760,0,0,1,328,4,18,66,4120,0,0,0,642,0,4,20,2247,0,0,3,251,10,21,109,1262,0,0,16,3351,0,0,0,581,0,1,2,UMZ100(1)/UQW130(3)/UQC001(1)/UQB200(3)/UJB100(3)/UQQ902(3)/UEA110(1)/UBA200(1)
4159032028200370000,2015,11,26349,14835.0,10100,Re2,Lc05,14835,A144,A200,Us720,Hg03,Fm02,Rs12,78.379,0.074,1.681,77.374,0.167,1.556,98.32,94.786,2918,0,0,1,514,0,1,20,1299,0,0,1,1300,0,0,1,1477,0,0,5,628,0,1,4,485,1,1,15,4951,0,0,0,1004,0,0,12,4477,0,0,0,900,0,1,65,2741,0,0,2,304,2,2,27,1156,0,0,2,519,0,4,118,921,0,2,16,2857,0,0,2,2209,0,0,2,UMZ100(1)/UFM120(1)/UQA430(1)/UDV100(1)/UBA200(1)
4159032028200490000,2020,6,11501,12172.0,16000,Re2,Lc05,12172,A144,A200,Us720,Hg04,Fm07,Rs04,92.119,0.301,1.925,91.065,0.341,2.013,102.48,99.71,2603,0,0,1,126,1,2,21,1745,0,0,3,1745,0,0,4,1341,0,0,5,1160,0,0,5,214,1,3,18,5087,0,0,0,941,0,1,14,4432,0,0,0,392,1,5,73,2493,0,0,3,305,1,2,26,1624,0,0,2,123,4,7,125,507,0,3,21,2553,0,0,2,2447,0,0,2,UMZ100(1)/UFM120(1)/UQA430(1)/UDV100(1)/UBA200(1)/UMZ100(3)
4159032021200180002,2022,10,48397,7705.0,12300,Re2,Lc05,7705,A144,A200,Us720,Hg04,Fm05,Rs12,99.806,0.153,2.786,99.74,0.135,3.021,120.68,109.16,1281,0,0,1,757,0,1,14,1284,0,0,3,1157,0,0,3,1002,0,0,3,1039,0,0,5,335,1,3,14,3275,0,0,0,989,0,1,9,5839,0,0,0,761,0,8,44,901,0,2,3,456,1,6,27,1094,0,0,4,703,0,9,87,685,0,1,23,1197,0,0,2,1201,0,0,1,UMZ100(1)/UFM120(1)/UQA430(1)/UDV100(1)/UBA200(1)
4159032025109670018,2022,2,150500,3376.0,158100,Re1,Lc01,3376,A144,A200,Us510,Hg02,Fm05,Rs04,97.619,0.266,0.534,97.424,0.311,0.63,114.95,105.42,955,0,1,1,452,1,3,11,845,0,1,3,448,1,3,3,515,0,2,3,424,1,3,4,51,2,2,15,2533,0,0,2,452,2,4,8,5171,0,0,0,367,5,14,41,616,0,2,3,264,1,4,27,1359,0,0,4,375,9,32,87,533,0,6,21,900,0,2,2,906,0,1,1,UMZ100(1)/UIA100(3)/UQA430(1)/UDV100(1)/UBA200(1)/UQS114(3)
4159032025106140012,2022,9,865000,14128.0,483700,Re1,Lc05,34227,A113,A200,Us150,Hg03,Fm05,Rs08,99.653,0.258,2.629,99.605,0.243,2.882,120.06,108.82,1740,0,0,1,349,1,3,9,920,0,1,5,1302,0,0,4,1505,0,0,3,1402,0,0,6,371,1,1,15,1430,0,0,2,813,0,1,6,4164,0,0,0,327,2,3,36,1659,0,0,4,185,1,3,32,302,1,1,4,338,3,8,86,394,1,3,21,1744,0,0,2,1747,0,0,1,UMZ100(1)/UQA121(1)/UBA200(1)/UQA002(1)/UQQ300(3)/UQT220(3)
4159032025110790000,2016,7,65343,4132.0,45000,Re1,Lc02,4132,A144,A200,Us610,Hg02,Fm02,Rs08,79.359,0.192,1.072,78.414,0.22,1.168,97.98,95.431,2538,0,0,2,959,0,1,9,1007,0,0,5,1998,0,0,4,2310,0,0,3,1290,0,0,6,771,0,2,13,688,0,1,2,1604,0,0,7,3871,0,0,0,856,0,4,36,2464,0,0,4,844,0,1,34,896,0,1,3,849,0,5,85,1166,0,0,20,2546,0,0,2,2400,0,0,2,UMZ100(1)/UQA430(1)/UDV100(1)/UEA110(1)/UBA200(1)
4159031025200140015,2018,12,27367,27770.0,17700,Re2,Lc05,27770,A144,A200,Us720,Hg03,Fm07,Rs12,87.008,0.276,3.992,85.596,0.363,4.421,103.03,98.988,2633,0,0,3,1115,0,0,101,704,0,1,84,1273,0,0,12,2029,0,0,230,1429,0,0,28,939,0,1,19,1331,0,0,2,1839,0,0,68,3130,0,0,0,589,0,4,158,1817,0,0,4,580,0,2,24,1157,0,0,18,586,0,5,919,960,0,1,166,1914,0,0,60,1188,0,0,31,UMZ100(1)/UFM120(1)/UQA430(1)/UDV100(1)/UBA200(1)
4159031027101550009,2021,5,39324,8674.0,39000,Re1,Lc05,8674,A144,A200,Us730,Hg03,Fm05,Rs12,95.134,0.304,1.538,94.382,0.349,1.684,108.65,102.05,2044,0,0,4,478,1,2,126,966,0,1,99,966,0,1,16,1726,0,0,275,1526,0,0,42,935,0,1,21,1805,0,0,2,1557,0,0,90,2864,0,0,2,574,0,1,197,1617,0,0,5,951,0,1,36,426,1,1,19,481,1,4,1182,915,0,1,202,1608,0,0,108,480,1,1,48,UMZ100(1)/UQA430(1)/UFM120(2)/UDV100(1)/UBA200(1)
4127110400104280000,2017,6,102716,4050.0,81000,Re1,Lc02,4050,A144,A200,Us610,Hg02,Fm03,Rs08,83.767,0.328,1.755,80.574,0.327,1.686,100.81,97.338,1335,0,0,5,821,0,6,174,650,0,3,122,1093,0,0,18,962,0,2,318,759,0,1,68,665,0,1,22,1755,0,0,3,828,0,2,116,2128,0,0,5,813,0,4,291,927,0,2,11,1227,0,0,26,1027,0,0,33,764,0,43,1569,732,0,7,272,863,0,1,125,1039,0,0,55,UMZ100(1)/UMH300(1)/UII100(1)/UMX100(1)/UQA430(1)/UQA001(1)/UDV100(1)/UEA100(1)/UBA200(1)
4127110400107310002,2013,4,1164368,1399.9,965000,Re1,Lc09,1399.9,A133,A200,Us410,Hg02,Fm04,Rs04,77.761,0.063,0.002,74.781,0.106,0.272,104.93,92.823,564,0,1,7,140,9,36,227,143,7,27,157,402,1,6,27,257,7,41,442,239,2,9,104,526,0,4,19,1508,0,0,4,97,6,20,154,1324,0,0,9,200,5,39,370,633,0,1,19,565,0,3,32,532,0,5,50,171,49,280,2116,442,3,33,360,505,0,8,165,505,0,5,79,UMZ100(1)/UQA330(1)/UMH300(1)/UII100(1)/UMX100(1)/UQA410(3)/UQS118(3)/UQQ300(1)/UQA001(1)/UFM120(3)/UBA200(1)/UFM100(3)
4127110100200350000,2013,6,22661,8529.0,17600,Re2,Lc05,8529,A141,A200,Us710,Hg04,Fm07,Rs12,77.958,0.118,0.255,74.948,0.089,0.496,104.55,92.71,1061,0,0,7,167,9,36,245,322,5,14,163,593,0,3,29,502,0,11,463,283,4,16,138,167,1,4,18,794,0,1,5,336,4,28,175,673,0,2,12,420,3,63,399,958,0,1,22,493,1,4,32,793,0,7,48,132,9,230,2300,422,2,45,415,590,0,34,174,744,0,10,84,UFM100(1)/UFM120(1)/UFM200(3)/UOA120(2)/UMZ100(1)/UII100(1)/UMH300(1)/UMX100(1)/UQU600(3)/UQA001(1)/UDV100(3)/UBA200(1)/UQA410(1)/UQA430(3)/UQX840(3)
4127111000100030005,2020,8,134042,1410.0,88500,Re1,Lc02,1410,A144,A200,Us510,Hg03,Fm07,Rs10,92.712,0.268,2.536,91.662,0.308,2.681,103.22,100.19,2392,0,0,4,924,0,2,168,969,0,1,117,1296,0,0,24,1126,0,0,271,709,0,2,83,1566,0,0,18,2027,0,0,4,717,0,3,120,947,0,1,11,1168,0,0,257,1635,0,0,16,39,1,6,42,1454,0,0,37,306,1,17,1523,805,0,5,259,716,0,1,127,795,0,2,61,UIA100(3)/UMH300(1)/UJC100(2)/UII100(1)/UMX100(1)/UQA430(1)/UQA001(1)/UDV100(1)/UFM120(3)/UQW140(2)/UBA200(1)/UFM100(3)/UJC200(2)
4141010600201010000,2020,1,17701,14123.0,19400,Re2,Lc05,14123,A144,A200,Us720,Hg03,Fm07,Rs12,89.958,0.319,0.319,89.592,0.362,0.362,104.08,100.09,2091,0,0,7,807,0,4,170,727,0,5,115,1191,0,0,22,1039,0,0,280,940,0,1,116,1318,0,0,16,2568,0,0,3,634,0,4,123,1083,0,0,10,932,0,1,261,1219,0,0,15,394,2,3,36,1057,0,0,30,827,0,7,1564,888,0,3,270,1074,0,0,116,1090,0,0,56,UMZ100(1)/UFM120(1)/UQQ600(1)/UQA430(1)/UQA01X(1)/UQQ600(3)/UHH100(1)/UDV100(1)/UBA100(1)
4127110700102690005,2022,12,52000,52218.0,29200,Re1,Lc05,52218,A144,A200,Us720,Hg03,Fm05,Rs12,100.026,0.011,2.872,99.826,0.011,3.111,119.79,109.26,2092,0,0,4,734,0,8,110,702,0,6,81,1033,0,0,20,965,0,3,191,899,0,2,68,1188,0,0,15,3315,0,0,0,734,0,5,74,1033,0,0,7,864,0,8,148,1278,0,0,9,844,0,3,39,1044,0,0,13,791,0,31,909,780,0,9,140,999,0,1,52,999,0,1,31,UFM100(1)/UFM120(1)/UFM200(3)/UQQ600(1)/UQA430(1)/UOC800(2)/UII100(1)/UMH300(1)/UMX100(1)/UQA001(1)/UDV100(1)/UQV800(3)/UBA200(1)/UQS113(2)/UIA100(2)
4127111400104030005,2020,1,237094,4281.0,179800,Re1,Lc01,4281,A144,A200,Us510,Hg03,Fm07,Rs08,90.72,0.333,0.333,89.592,0.362,0.362,104.08,100.09,2537,0,0,3,392,1,1,60,1366,0,0,44,1349,0,0,14,1663,0,0,86,700,0,1,22,397,1,3,14,4262,0,0,0,393,1,1,36,1882,0,0,3,406,1,1,100,1642,0,0,8,406,1,4,28,1730,0,0,8,392,4,11,516,687,0,1,75,1661,0,0,21,1737,0,0,15,UNE413(2)/UMH300(1)/UQQ600(1)/UQA430(1)/UII100(1)/UMX100(1)/UQA001(1)/UDV100(1)/UFM120(3)/UBA200(1)/UFM100(3)
4127111400200160000,2021,12,59500,35001.0,53400,Re2,Lc05,36099,A144,A213,Us720,Hg03,Fm05,Rs08,97.233,0.319,3.706,96.815,0.341,4.305,113.21,104.04,2988,0,0,1,658,0,1,42,874,0,1,26,954,0,2,11,1127,0,0,41,1061,0,0,15,468,1,3,13,4325,0,0,0,661,0,1,20,1424,0,0,3,740,0,2,66,1128,0,0,7,569,0,3,32,1179,0,0,5,307,3,13,323,319,1,1,54,1124,0,0,11,1189,0,0,11,UQA430(2)/UMH300(1)/UII100(1)/UMZ100(2)/UMX100(1)/UFM100(2)/UQA121(2)/UDV100(2)/UFM120(2)/UQS121(2)/UQA001(1)/UBA200(1)/UFM200(2)/UQQ600(2)/UQQ300(2)
4139012400105950005,2022,5,525781,4926.0,211200,Re1,Lc01,4926,A144,A200,Us510,Hg02,Fm05,Rs01,98.213,0.391,2.109,98.412,0.35,1.65,119.43,107.5,1711,0,0,3,812,0,3,48,877,0,2,59,875,0,1,12,775,0,6,110,1137,0,0,26,232,1,3,15,5051,0,0,0,811,0,2,21,1016,0,0,2,938,0,7,114,923,0,1,7,583,0,2,15,1030,0,0,3,93,5,37,469,339,1,4,86,998,0,1,33,1005,0,0,16,UQA430(1)/UQA001(1)/UDV100(1)/UBA100(1)/UFM120(3)/UQS113(2)
4139012400100580001,2021,12,408319,3660.0,259800,Re1,Lc01,3660,A144,A200,Us510,Hg02,Fm05,Rs10,96.185,0.51,6.993,96.815,0.341,4.305,113.21,104.04,1839,0,0,3,625,0,5,49,794,0,5,68,1314,0,0,15,865,0,10,110,979,0,1,28,417,1,1,17,4127,0,0,0,744,0,1,20,1894,0,0,2,427,1,9,117,1318,0,0,7,1100,0,0,15,1366,0,0,3,176,1,27,491,837,0,8,96,1007,0,0,33,1034,0,0,16,UQS122(2)/UQA430(1)/UQA001(1)/UDV100(1)/UBA100(1)/UQS210(2)/UQM120(2)
4139012600200510004,2013,12,58931,7636.0,12100,Re2,Lc05,7636,A144,A200,Us720,Hg03,Fm04,Rs12,74.002,0.185,1.188,75.258,0.124,0.912,104.37,93.229,2192,0,0,3,988,0,1,53,1055,0,0,73,1469,0,0,18,1108,0,0,122,1025,0,0,34,878,0,1,20,3669,0,0,0,1028,0,0,24,2269,0,0,2,761,0,1,127,1302,0,0,8,1400,0,0,16,1312,0,0,3,317,1,4,507,994,0,1,94,1179,0,0,34,1207,0,0,18,UFM120(1)/UQA430(1)/UQA001(1)/UDV100(1)/UBA100(1)
4117110300200690001,2019,7,51848,22116.0,21000,Re2,Lc05,22116,A144,A200,Us720,Hg03,Fm07,Rs12,87.875,0.37,2.313,87.666,0.356,2.419,103.5,99.187,1892,0,0,6,1174,0,0,101,871,0,1,113,870,0,1,20,1285,0,0,289,815,0,1,92,698,0,3,18,1987,0,0,1,1166,0,0,72,1867,0,0,10,1076,0,0,317,1057,0,0,13,758,0,1,17,2057,0,0,5,795,0,6,1204,1094,0,0,306,1838,0,0,81,1839,0,0,37,UFM100(1)/UFM120(1)/UII100(1)/UMX100(1)/UQA430(1)/UIZ000(1)/UQA001(1)/UNE123(1)/UBA100(1)/UDV100(1)
4117110300200940000,2019,1,24199,14525.0,17000,Re2,Lc05,14525,A144,A200,Us720,Hg04,Fm07,Rs12,86.146,0.3,0.3,85.872,0.323,0.323,102.92,98.884,977,0,1,5,513,0,5,97,671,0,3,112,592,0,3,21,659,0,33,269,495,1,9,89,443,1,5,17,1127,0,0,2,621,0,2,81,951,0,1,18,461,2,23,327,531,0,2,15,272,1,3,20,1313,0,0,7,447,3,42,1032,485,1,9,287,963,0,2,89,1028,0,0,41,UFM100(1)/UFM120(1)/UIA100(3)/UII100(1)/UMX100(1)/UQA430(1)/UIZ000(1)/UQA001(1)/UNE123(1)/UBA100(1)/UDV100(1)/UQS500(2)
4121010600200410000,2016,3,167841,11916.0,40500,Re2,Lc05,11916,A144,A200,Us720,Hg03,Fm07,Rs12,73.709,0.158,0.441,77.794,0.171,0.368,97.5,95.393,326,2,4,7,286,6,23,103,102,4,9,125,607,0,2,21,207,28,85,289,197,5,41,95,380,1,2,23,608,0,1,3,441,2,23,91,349,3,9,18,156,32,107,328,416,1,2,13,855,0,2,20,486,1,2,9,141,121,345,1018,286,37,114,267,348,9,24,81,352,3,10,39,UFM100(1)/UFM120(1)/UQA430(1)/UQS116(3)/UQM120(3)/UDV100(1)/UBA100(1)/UQS122(3)
4121010400110540040,2019,8,91219,6640.0,27500,Re1,Lc05,6640,A144,A200,Us720,Hg04,Fm07,Rs10,84.157,0.419,3.167,87.983,0.361,2.789,103.74,99.425,821,0,2,10,393,1,27,119,449,2,21,132,270,2,4,25,398,2,56,382,330,3,28,123,138,1,1,23,1234,0,0,3,411,2,28,123,158,2,10,19,527,0,77,364,554,0,3,19,775,0,1,20,676,0,6,9,394,6,324,1297,398,4,102,338,596,0,30,116,526,0,14,48,UFM100(1)/UFM120(1)/UOA120(2)/UQA430(1)/UDV100(1)/UBA100(1)/UIA100(2)/UOC800(1)
4121010400103820009,2022,2,2474597,5570.0,1024000,Re1,Lc01,5570,A114,A200,Us510,Hg02,Fm05,Rs09,96.88,0.436,0.881,97.424,0.311,0.63,114.95,105.42,1029,0,0,18,150,7,21,161,91,10,25,196,228,3,5,35,101,31,56,636,247,3,11,174,473,2,2,20,2218,0,0,3,144,3,18,193,623,0,1,26,97,26,45,503,811,0,3,25,692,0,1,13,402,3,4,31,70,118,229,2252,136,17,47,491,233,9,24,268,334,4,8,101,UDW100(1)/UQA122(1)/UQQ300(1)/UBA100(1)/UQS119(2)/UQS200(3)/UOA120(1)
4121010400102920003,2018,6,1270493,6307.0,524400,Re1,Lc01,6307,A143,A200,Us510,Hg02,Fm07,Rs10,79.126,0.301,1.81,83.617,0.404,2.008,103.37,98.779,614,0,2,20,453,2,24,205,323,5,24,243,386,3,6,38,353,9,123,707,211,3,28,201,110,2,3,20,1936,0,0,4,457,1,29,228,981,0,1,29,298,9,50,594,830,0,3,28,970,0,1,14,637,0,5,36,267,19,317,2603,89,5,68,569,493,1,52,314,617,0,15,129,UQA430(2)/UOA120(2)/UQS117(2)/UDW100(1)/UQQ300(1)/UBA100(1)/UQA122(2)/UQS119(2)/UQT220(2)
4121010400112830001,2016,4,2143686,4799.9,1948000,Re1,Lc08,4799.9,A114,A200,Us150,Hg02,Fm02,Rs07,73.813,0.141,0.583,77.926,0.17,0.539,97.74,95.573,58,3,7,24,235,4,34,386,8,21,57,361,226,4,9,59,270,19,298,1131,58,4,33,343,143,1,3,21,1045,0,0,6,58,9,51,435,750,0,1,33,239,19,106,997,351,2,9,45,1194,0,0,18,735,0,8,99,68,56,596,4610,85,16,114,945,381,8,102,546,387,4,34,203,UOA120(2)/UQV200(3)/UQS121(3)/UQA122(1)/UOA110(1)/UBA100(1)/UQV310(1)/UDP100(1)/UQQ310(1)/UOA120(1)
1154510100106150005,2015,10,4385964,228.0,2856000,Re1,Lc08,228,A133,A200,Us410,Hg02,Fm03,Rs05,76.15,0.232,2.07,72.911,0.241,2.202,98.71,94.966,254,2,3,35,15,54,134,661,252,5,30,538,878,0,3,80,48,50,101,1602,45,52,122,558,797,0,2,34,334,2,2,14,8,60,140,754,119,4,9,45,17,112,268,1935,566,0,5,74,396,3,5,21,502,0,44,215,19,495,1314,8509,55,173,332,1584,20,36,75,977,61,10,30,376,UHJ100(1)/UMZ100(1)/UQA330(1)/UQA01X(1)/UDX200(1)/UHA100(1)/UQQ300(1)/UBA100(1)/UQR300(1)/UNE200(1)/UIG600(1)/UMK600(1)
1154510100104590002,2021,12,16033994,3530.0,4069000,Re1,Lc09,3530,A133,A200,Us430,Hg02,Fm02,Rs05,97.39,0.397,4.246,97.036,0.418,5.313,113.21,104.04,735,0,5,37,81,32,104,671,306,2,35,549,568,0,4,81,81,22,125,1651,91,27,83,561,288,1,4,34,464,1,3,12,96,31,121,777,310,1,5,49,66,58,256,1941,851,0,5,73,387,1,6,26,207,2,31,209,62,329,1195,8597,73,73,257,1602,149,23,84,968,88,7,34,368,UHJ100(1)/UMZ100(1)/UQA330(1)/UQA01X(1)/UDX200(1)/UHJ300(3)/UQS118(3)/UHA100(1)/UQQ300(1)/UBA100(1)/UQS117(3)/UQR300(1)/UNE200(1)/UIG600(1)/UMK600(1)
1153010200106420105,2021,12,12942477,904.0,4183000,Re1,Lc08,904,A133,A200,Us150,Hg02,Fm04,Rs05,98.231,0.314,4.046,97.036,0.418,5.313,113.21,104.04,174,1,4,35,38,8,42,656,60,20,41,517,202,3,8,84,133,29,100,2153,253,4,47,570,427,1,5,39,462,1,2,17,152,11,56,770,822,0,5,69,62,28,114,1878,442,1,9,76,362,2,4,28,640,0,16,203,134,91,583,8707,73,21,127,1695,139,7,56,1023,141,2,32,373,UQA330(1)/UOA100(1)/UQS100(3)/UDX200(1)/UQA001(1)/UBA100(1)/UNE200(1)/UIG600(1)/UMK600(1)
1153010200105860009,2021,5,10055248,905.0,6570000,Re1,Lc08,905,A133,A200,Us230,Hg02,Fm04,Rs04,95.909,0.303,1.586,94.129,0.434,2.158,108.65,102.05,103,3,6,42,34,17,69,697,148,15,58,523,570,0,7,86,52,88,218,2319,1,21,67,642,229,2,5,42,143,1,1,20,84,24,91,816,66,4,15,84,95,64,232,2002,149,2,12,80,900,0,1,26,103,7,22,248,34,277,1108,9823,52,53,216,1988,29,32,111,1091,30,14,38,392,UQA330(1)/UQS100(3)/UQA001(1)/UQQ300(1)/UBA100(1)/UIK100(2)/UNE200(1)/UIG600(1)
1153010100102760031,2013,4,124161,298.0,887000,Re1,Lc14,298,A133,A200,Us910,Hg00,Fm00,Rs00,74.058,0.142,0.133,68.84,0.157,0.259,104.93,92.823,476,1,4,47,38,4,47,653,211,14,65,522,136,2,11,86,124,26,269,2875,197,4,43,656,813,0,4,52,198,1,1,22,407,4,50,746,730,0,10,84,108,13,145,2002,629,0,3,83,939,0,1,26,38,1,4,213,195,32,601,9241,215,11,152,1891,398,3,85,1174,411,1,28,407,UQY100(3)/UQA330(1)/UOA100(1)/UOA100(2)/UDX200(1)/UQS100(1)/UQA001(1)/UBA100(1)/UQW800(3)/UNE200(1)/UMK600(1)
1156012600100400009,2021,6,18583162,1363.6,4721000,Re1,Lc08,1363.6,A133,A200,Us320,Hg02,Fm02,Rs07,94.274,0.414,2.435,94.554,0.452,2.619,109.22,102.05,358,1,4,42,70,18,73,596,85,11,42,457,213,2,7,80,58,28,318,2758,109,10,94,596,858,0,3,46,369,1,2,21,97,10,84,646,516,0,7,85,57,44,185,1834,466,1,2,65,1210,0,0,34,32,2,16,182,46,166,1081,7955,113,36,255,1837,127,10,138,977,197,4,39,323,UMZ100(1)/UQA330(1)/UQS100(3)/UQA01X(1)/UOA100(2)/UDX200(1)/UBA100(1)/UQT100(3)/UNE200(1)/UMK600(1)
1147010200101310030,2017,11,335382,3578.0,805000,Re1,Lc08,3578,A113,A200,Us720,Hg05,Fm02,Rs08,81.041,0.357,3.555,78.422,0.334,3.957,102.04,97.347,759,0,2,28,94,6,45,532,143,9,33,386,109,1,5,65,95,14,416,2261,188,1,34,449,214,2,6,30,172,1,2,15,371,2,43,474,386,1,3,64,106,16,146,1431,201,1,5,50,261,1,3,44,568,0,3,83,103,15,366,6339,116,9,110,1770,83,1,70,787,473,1,26,249,UMZ100(1)/UOA100(1)/UQA01X(1)/UQS116(3)/UQA121(1)/UBA100(1)/UQA121(3)/UNE200(1)/UQA430(3)/UQT200(3)/UFE100(2)/UMK600(1)
1150010100102080047,2017,4,3220000,81.0,2471000,Re1,Lc08,81,A133,A200,Us150,Hg03,Fm08,Rs08,77.118,0.394,1.377,76.253,0.333,1.081,101.48,97.442,300,1,2,26,40,15,48,430,53,18,44,325,267,4,7,63,30,99,208,1648,340,1,23,328,341,1,5,26,579,0,2,8,260,13,41,343,209,2,5,54,16,39,163,1057,429,1,3,42,908,0,3,52,432,2,4,73,113,99,498,4442,16,33,140,1252,260,32,96,538,260,9,32,196,UMZ100(1)/UQA330(1)/UQA01X(1)/UDX200(1)/UBA100(1)/UQA002(1)/UNE200(1)/ZQ0001(1)/UMK600(1)
